日付け,終値,始値,高値,安値,出来高,変化率 %
1998-09-01,4.79,4.68,4.885,4.605,9.01K,2.39%
1998-09-02,4.84,4.79,4.885,4.79,18.31K,1.04%
1998-09-03,4.95,4.84,5.0,4.75,9.19K,2.27%
1998-09-04,5.03,4.96,5.06,4.93,11.00K,1.62%
1998-09-08,4.913,5.04,5.055,4.86,11.02K,-2.33%
1998-09-09,4.95,4.91,4.985,4.855,14.02K,0.75%
1998-09-10,5.05,4.95,5.11,4.94,17.68K,2.02%
1998-09-11,5.025,5.05,5.15,4.935,6.09K,-0.50%
1998-09-14,4.96,5.005,5.03,4.94,8.09K,-1.29%
1998-09-15,4.955,4.96,5.02,4.905,,-0.10%
1998-09-16,4.92,4.94,5.005,4.91,6.38K,-0.71%
1998-09-17,4.985,4.92,5.02,4.905,6.46K,1.32%
1998-09-18,4.975,5.0,5.01,4.94,11.69K,-0.20%
1998-09-21,4.855,4.985,5.055,4.84,6.46K,-2.41%
1998-09-22,4.89,4.87,4.925,4.865,16.10K,0.72%
1998-09-23,5.043,4.89,5.07,4.88,18.11K,3.13%
1998-09-24,5.153,5.05,5.175,5.025,18.11K,2.18%
1998-09-25,5.168,5.16,5.25,5.145,14.59K,0.29%
1998-09-28,5.29,5.21,5.3,5.12,25.09K,2.36%
1998-09-29,5.36,5.29,5.4,5.28,14.95K,1.32%
1998-09-30,5.36,5.36,5.4,5.24,20.11K,0.00%
1998-10-01,5.295,5.36,5.475,5.28,16.14K,-1.21%
1998-10-02,5.207,5.295,5.345,5.195,16.50K,-1.66%
1998-10-05,5.065,5.2,5.23,5.055,6.44K,-2.73%
1998-10-06,5.09,5.07,5.12,5.05,10.81K,0.49%
1998-10-07,5.137,5.1,5.165,5.03,21.17K,0.92%
1998-10-08,4.997,5.15,5.23,4.95,25.15K,-2.73%
1998-10-09,4.8,5.0,5.035,4.765,,-3.94%
1998-10-12,4.838,4.835,4.89,4.81,7.87K,0.79%
1998-10-13,4.84,4.84,4.88,4.82,7.47K,0.04%
1998-10-14,4.83,4.835,4.865,4.79,12.32K,-0.21%
1998-10-15,4.895,4.845,4.935,4.765,17.03K,1.35%
1998-10-16,4.95,4.915,4.99,4.83,5.05K,1.12%
1998-10-19,4.885,4.935,4.95,4.88,7.37K,-1.31%
1998-10-20,4.885,4.89,4.92,4.84,4.68K,0.00%
1998-10-21,4.885,4.88,4.94,4.865,5.05K,0.00%
1998-10-22,4.883,4.89,4.895,4.835,3.70K,-0.04%
1998-10-23,4.875,4.885,4.91,4.855,11.79K,-0.16%
1998-10-26,4.983,4.87,5.0,4.82,13.15K,2.22%
1998-10-27,4.945,4.98,5.03,4.915,14.94K,-0.76%
1998-10-28,5.048,4.945,5.11,4.945,15.37K,2.08%
1998-10-29,5.075,5.05,5.13,5.02,7.20K,0.53%
1998-10-30,5.043,5.075,5.09,5.02,6.48K,-0.63%
1998-11-02,5.03,5.05,5.07,4.995,16.53K,-0.26%
1998-11-03,4.92,5.03,5.03,4.86,6.91K,-2.19%
1998-11-04,4.942,4.925,4.965,4.895,,0.45%
1998-11-05,5.045,4.93,5.055,4.93,8.99K,2.08%
1998-11-06,5.01,5.045,5.085,4.99,5.11K,-0.69%
1998-11-09,5.035,5.0,5.05,4.975,5.43K,0.50%
1998-11-10,4.993,5.04,5.045,4.975,4.93K,-0.83%
1998-11-11,5.0,4.99,5.015,4.975,25.13K,0.14%
1998-11-12,5.133,5.0,5.15,4.98,16.43K,2.66%
1998-11-13,5.025,5.135,5.15,5.005,18.97K,-2.10%
1998-11-16,4.927,5.01,5.05,4.895,8.20K,-1.95%
1998-11-17,4.927,4.935,4.96,4.905,11.09K,0.00%
1998-11-18,4.972,4.915,5.005,4.915,7.23K,0.91%
1998-11-19,4.95,4.965,5.01,4.94,17.15K,-0.44%
1998-11-20,4.89,4.95,4.965,4.85,11.14K,-1.21%
1998-11-23,4.892,4.9,4.91,4.865,20.03K,0.04%
1998-11-24,4.882,4.89,4.905,4.855,,-0.20%
1998-11-25,4.901,4.88,4.985,4.87,4.30K,0.39%
1998-11-30,4.885,4.95,4.995,4.865,6.06K,-0.33%
1998-12-01,4.91,4.9,4.94,4.875,30.72K,0.51%
1998-12-02,4.72,4.905,4.91,4.71,17.64K,-3.87%
1998-12-03,4.795,4.74,4.8,4.585,10.15K,1.59%
1998-12-04,4.787,4.79,4.875,4.775,7.08K,-0.17%
1998-12-07,4.808,4.79,4.85,4.76,10.23K,0.44%
1998-12-08,4.805,4.8,4.86,4.76,6.25K,-0.06%
1998-12-09,4.79,4.805,4.865,4.785,4.20K,-0.31%
1998-12-10,4.81,4.795,4.86,4.79,12.18K,0.42%
1998-12-11,4.8,4.825,4.84,4.72,14.56K,-0.21%
1998-12-14,4.892,4.805,4.93,4.79,4.92K,1.92%
1998-12-15,4.892,4.895,4.92,4.875,22.75K,0.00%
1998-12-16,5.075,4.9,5.08,4.9,14.65K,3.74%
1998-12-17,4.96,5.07,5.11,4.895,8.02K,-2.27%
1998-12-18,4.947,4.96,5.0,4.92,4.63K,-0.26%
1998-12-21,4.905,4.98,4.98,4.895,5.96K,-0.85%
1998-12-22,4.918,4.915,4.96,4.88,7.27K,0.27%
1998-12-23,4.903,4.925,4.93,4.84,2.31K,-0.31%
1998-12-24,4.93,4.91,4.945,4.905,1.77K,0.55%
1998-12-28,4.935,4.925,4.945,4.915,13.43K,0.10%
1998-12-29,5.035,4.935,5.055,4.92,10.54K,2.03%
1998-12-30,5.035,5.03,5.095,4.995,3.92K,0.00%
1998-12-31,5.02,5.035,5.065,5.005,16.90K,-0.30%
1999-01-04,4.94,5.03,5.04,4.86,18.33K,-1.59%
1999-01-05,5.042,4.925,5.06,4.9,36.87K,2.06%
1999-01-06,5.165,5.04,5.24,5.04,26.08K,2.44%
1999-01-07,5.24,5.16,5.35,5.15,14.74K,1.45%
1999-01-08,5.288,5.235,5.305,5.175,12.76K,0.92%
1999-01-11,5.355,5.285,5.385,5.215,15.51K,1.27%
1999-01-12,5.245,5.355,5.41,5.225,1.99K,-2.05%
1999-01-13,5.19,5.25,5.25,5.07,10.81K,-1.05%
1999-01-14,5.175,5.19,5.2,5.08,6.97K,-0.29%
1999-01-15,5.13,5.175,5.175,5.05,9.92K,-0.87%
1999-01-19,5.133,5.13,5.18,5.06,8.01K,0.06%
1999-01-20,5.163,5.135,5.18,5.11,13.09K,0.58%
1999-01-21,5.123,5.165,5.21,5.085,6.34K,-0.77%
1999-01-22,5.095,5.125,5.145,5.085,10.27K,-0.55%
1999-01-25,5.182,5.09,5.19,5.085,10.51K,1.71%
1999-01-26,5.115,5.185,5.185,5.08,11.98K,-1.29%
1999-01-27,5.103,5.105,5.135,5.06,19.21K,-0.23%
1999-01-28,5.245,5.1,5.25,5.08,17.62K,2.78%
1999-01-29,5.235,5.245,5.29,5.21,14.92K,-0.19%
1999-02-01,5.308,5.235,5.32,5.235,29.77K,1.39%
1999-02-02,5.468,5.31,5.475,5.24,35.73K,3.01%
1999-02-03,5.543,5.465,5.58,5.41,37.62K,1.37%
1999-02-04,5.76,5.54,5.8,5.49,16.66K,3.91%
1999-02-05,5.642,5.765,5.81,5.61,12.22K,-2.05%
1999-02-08,5.622,5.625,5.635,5.555,16.22K,-0.35%
1999-02-09,5.505,5.62,5.62,5.5,12.15K,-2.08%
1999-02-10,5.488,5.51,5.565,5.46,16.82K,-0.31%
1999-02-11,5.565,5.48,5.575,5.45,16.50K,1.40%
1999-02-12,5.662,5.56,5.7,5.56,24.54K,1.74%
1999-02-16,5.445,5.735,5.735,5.31,12.33K,-3.83%
1999-02-17,5.408,5.44,5.475,5.345,10.96K,-0.68%
1999-02-18,5.48,5.41,5.51,5.37,19.26K,1.33%
1999-02-19,5.6,5.495,5.615,5.495,23.87K,2.19%
1999-02-22,5.46,5.62,5.62,5.425,25.57K,-2.50%
1999-02-23,5.46,5.445,5.55,5.44,30.92K,0.00%
1999-02-24,5.373,5.46,5.525,5.325,12.01K,-1.59%
1999-02-25,5.565,5.4,5.62,5.38,18.02K,3.57%
1999-02-26,5.63,5.56,5.64,5.46,12.25K,1.17%
1999-03-01,5.525,5.625,5.66,5.49,28.42K,-1.87%
1999-03-02,5.323,5.52,5.58,5.29,29.48K,-3.66%
1999-03-03,5.245,5.34,5.36,5.17,11.73K,-1.47%
1999-03-04,5.273,5.24,5.315,5.195,19.68K,0.53%
1999-03-05,5.203,5.27,5.325,5.13,5.85K,-1.33%
1999-03-08,5.288,5.19,5.3,5.185,9.30K,1.63%
1999-03-09,5.24,5.3,5.325,5.21,8.08K,-0.91%
1999-03-10,5.268,5.24,5.3,5.21,9.97K,0.53%
1999-03-11,5.343,5.275,5.35,5.265,9.45K,1.42%
1999-03-12,5.31,5.335,5.36,5.25,24.82K,-0.62%
1999-03-15,5.098,5.29,5.3,5.08,32.59K,-3.99%
1999-03-16,5.043,5.1,5.13,4.955,11.76K,-1.08%
1999-03-17,5.04,5.045,5.07,4.985,7.63K,-0.06%
1999-03-18,5.015,5.05,5.065,4.99,11.98K,-0.50%
1999-03-19,5.045,5.01,5.095,4.99,5.27K,0.60%
1999-03-22,5.107,5.05,5.115,5.04,11.12K,1.23%
1999-03-23,5.11,5.105,5.135,5.035,3.70K,0.06%
1999-03-24,5.075,5.1,5.115,5.06,8.36K,-0.68%
1999-03-25,5.105,5.075,5.12,5.04,6.09K,0.59%
1999-03-26,5.09,5.1,5.115,5.035,12.01K,-0.29%
1999-03-29,5.115,5.09,5.18,5.05,16.88K,0.49%
1999-03-30,5.003,5.11,5.12,4.995,12.92K,-2.19%
1999-03-31,4.97,5.01,5.06,4.96,5.56K,-0.66%
1999-04-01,5.028,4.975,5.04,4.97,14.93K,1.17%
1999-04-05,4.918,5.03,5.04,4.905,9.28K,-2.19%
1999-04-06,4.948,4.915,4.965,4.885,6.93K,0.61%
1999-04-07,4.96,4.95,4.985,4.935,13.66K,0.24%
1999-04-08,4.885,4.96,4.985,4.88,19.86K,-1.51%
1999-04-09,4.93,4.88,4.945,4.845,10.77K,0.92%
1999-04-12,4.895,4.935,5.005,4.885,13.28K,-0.71%
1999-04-13,4.905,4.895,4.94,4.825,10.73K,0.20%
1999-04-14,4.86,4.92,4.95,4.82,25.65K,-0.92%
1999-04-15,5.01,4.855,5.03,4.85,11.94K,3.09%
1999-04-16,5.04,5.005,5.065,4.995,23.22K,0.60%
1999-04-19,5.15,5.05,5.17,5.045,12.47K,2.18%
1999-04-20,5.125,5.15,5.18,5.1,8.57K,-0.49%
1999-04-21,5.155,5.13,5.17,5.085,11.36K,0.59%
1999-04-22,5.167,5.155,5.2,5.09,7.94K,0.23%
1999-04-23,5.145,5.17,5.19,5.12,11.80K,-0.43%
1999-04-26,5.1,5.135,5.14,5.055,14.08K,-0.87%
1999-04-27,5.183,5.1,5.19,5.085,16.97K,1.63%
1999-04-28,5.253,5.175,5.28,5.165,8.60K,1.35%
1999-04-29,5.413,5.275,5.42,5.265,24.27K,3.05%
1999-04-30,5.43,5.395,5.485,5.36,6.95K,0.31%
1999-05-03,5.385,5.425,5.47,5.38,7.16K,-0.83%
1999-05-04,5.325,5.38,5.38,5.305,9.06K,-1.11%
1999-05-05,5.397,5.325,5.41,5.305,8.70K,1.35%
1999-05-06,5.387,5.395,5.45,5.375,8.70K,-0.19%
1999-05-07,5.445,5.395,5.455,5.2,10.50K,1.08%
1999-05-10,5.43,5.425,5.47,5.37,11.16K,-0.28%
1999-05-11,5.415,5.455,5.48,5.38,9.66K,-0.28%
1999-05-12,5.383,5.42,5.425,5.365,18.99K,-0.59%
1999-05-13,5.57,5.375,5.58,5.365,18.39K,3.47%
1999-05-14,5.39,5.58,5.58,5.34,3.86K,-3.23%
1999-05-17,5.39,5.39,5.435,5.375,14.06K,0.00%
1999-05-18,5.338,5.38,5.41,5.27,9.52K,-0.96%
1999-05-19,5.285,5.34,5.345,5.255,5.26K,-0.99%
1999-05-20,5.31,5.295,5.355,5.29,14.62K,0.47%
1999-05-21,5.21,5.305,5.335,5.19,24.00K,-1.88%
1999-05-24,5.055,5.22,5.22,5.05,9.40K,-2.98%
1999-05-25,5.06,5.055,5.105,5.05,8.56K,0.10%
1999-05-26,5.055,5.06,5.12,5.04,19.97K,-0.10%
1999-05-27,4.94,5.055,5.06,4.93,19.97K,-2.27%
1999-05-28,4.895,4.945,4.98,4.88,9.43K,-0.91%
1999-06-01,4.985,4.9,5.01,4.885,8.02K,1.84%
1999-06-02,4.978,4.985,5.025,4.945,6.20K,-0.14%
1999-06-03,4.938,4.97,5.0,4.92,16.89K,-0.80%
1999-06-04,4.94,4.945,4.965,4.85,4.59K,0.04%
1999-06-07,4.98,4.94,5.0,4.94,6.44K,0.81%
1999-06-08,4.94,4.985,4.995,4.925,10.65K,-0.80%
1999-06-09,5.027,4.955,5.03,4.91,16.54K,1.76%
1999-06-10,5.095,5.03,5.14,5.015,7.67K,1.35%
1999-06-11,5.115,5.095,5.13,5.05,12.22K,0.39%
1999-06-14,5.105,5.115,5.15,5.1,10.25K,-0.20%
1999-06-15,5.05,5.1,5.12,5.02,6.65K,-1.08%
1999-06-16,5.033,5.045,5.045,4.995,5.94K,-0.34%
1999-06-17,5.073,5.03,5.08,5.02,17.20K,0.79%
1999-06-18,4.96,5.075,5.1,4.93,7.11K,-2.23%
1999-06-21,5.015,4.96,5.055,4.95,7.93K,1.11%
1999-06-22,5.04,5.02,5.07,5.01,14.91K,0.50%
1999-06-23,5.105,5.045,5.12,5.025,17.10K,1.29%
1999-06-24,5.13,5.1,5.15,5.09,14.64K,0.49%
1999-06-25,5.065,5.12,5.15,5.05,22.29K,-1.27%
1999-06-28,5.152,5.055,5.185,5.045,13.95K,1.72%
1999-06-29,5.207,5.17,5.24,5.14,21.53K,1.07%
1999-06-30,5.287,5.21,5.305,5.205,17.77K,1.54%
1999-07-01,5.302,5.3,5.38,5.26,14.42K,0.28%
1999-07-02,5.367,5.285,5.38,5.26,16.36K,1.23%
1999-07-06,5.23,5.31,5.32,5.18,7.70K,-2.55%
1999-07-07,5.25,5.225,5.27,5.185,13.02K,0.38%
1999-07-08,5.27,5.25,5.33,5.23,6.28K,0.38%
1999-07-09,5.263,5.26,5.29,5.22,2.64K,-0.13%
1999-07-12,5.26,5.255,5.28,5.24,14.38K,-0.06%
1999-07-13,5.16,5.255,5.255,5.12,14.82K,-1.90%
1999-07-14,5.11,5.155,5.16,5.07,13.50K,-0.97%
1999-07-15,5.127,5.1,5.145,5.06,0.00K,0.33%
1999-07-16,5.105,5.12,5.155,5.08,4.20K,-0.43%
1999-07-19,5.07,5.11,5.11,5.065,10.76K,-0.69%
1999-07-20,5.082,5.07,5.105,5.025,13.37K,0.24%
1999-07-21,5.142,5.085,5.17,5.04,9.02K,1.18%
1999-07-22,5.162,5.15,5.19,5.09,5.83K,0.39%
1999-07-23,5.172,5.155,5.2,5.135,5.23K,0.19%
1999-07-26,5.165,5.17,5.185,5.115,8.80K,-0.14%
1999-07-27,5.195,5.165,5.215,5.14,15.88K,0.58%
1999-07-28,5.265,5.19,5.275,5.16,29.96K,1.35%
1999-07-29,5.435,5.265,5.46,5.24,18.92K,3.23%
1999-07-30,5.465,5.435,5.49,5.41,10.88K,0.55%
1999-08-02,5.385,5.46,5.47,5.35,10.53K,-1.46%
1999-08-03,5.462,5.38,5.495,5.37,21.98K,1.43%
1999-08-04,5.505,5.46,5.57,5.45,21.61K,0.79%
1999-08-05,5.435,5.51,5.56,5.405,11.21K,-1.27%
1999-08-06,5.412,5.43,5.45,5.35,13.25K,-0.42%
1999-08-09,5.337,5.39,5.405,5.305,6.74K,-1.39%
1999-08-10,5.342,5.335,5.35,5.29,12.54K,0.09%
1999-08-11,5.415,5.345,5.425,5.335,7.62K,1.37%
1999-08-12,5.372,5.42,5.45,5.36,10.24K,-0.79%
1999-08-13,5.322,5.37,5.385,5.305,12.05K,-0.93%
1999-08-16,5.257,5.325,5.325,5.23,11.17K,-1.22%
1999-08-17,5.27,5.26,5.285,5.22,10.06K,0.25%
1999-08-18,5.24,5.265,5.295,5.225,21.29K,-0.57%
1999-08-19,5.22,5.235,5.245,5.15,11.87K,-0.38%
1999-08-20,5.255,5.22,5.27,5.18,19.49K,0.67%
1999-08-23,5.145,5.25,5.285,5.14,14.34K,-2.09%
1999-08-24,5.15,5.15,5.18,5.13,19.73K,0.10%
1999-08-25,5.095,5.145,5.165,5.07,15.49K,-1.07%
1999-08-26,5.13,5.1,5.15,5.075,7.31K,0.69%
1999-08-27,5.155,5.18,5.195,5.13,14.36K,0.49%
1999-08-30,5.152,5.15,5.175,5.095,21.28K,-0.06%
1999-08-31,5.22,5.15,5.27,5.115,9.18K,1.32%
1999-09-01,5.185,5.22,5.25,5.165,11.16K,-0.67%
1999-09-02,5.255,5.175,5.275,5.15,12.93K,1.35%
1999-09-03,5.173,5.255,5.26,5.15,8.39K,-1.56%
1999-09-07,5.225,5.175,5.235,5.175,9.17K,1.01%
1999-09-08,5.225,5.23,5.24,5.165,12.05K,0.00%
1999-09-09,5.24,5.225,5.285,5.21,6.45K,0.29%
1999-09-10,5.225,5.235,5.255,5.2,9.28K,-0.29%
1999-09-13,5.182,5.225,5.23,5.155,7.08K,-0.82%
1999-09-14,5.155,5.18,5.2,5.145,11.29K,-0.52%
1999-09-15,5.115,5.16,5.17,5.105,4.68K,-0.78%
1999-09-16,5.135,5.115,5.155,5.115,5.72K,0.39%
1999-09-17,5.123,5.13,5.15,5.11,2.45K,-0.23%
1999-09-20,5.122,5.12,5.14,5.11,27.55K,-0.02%
1999-09-21,5.282,5.12,5.29,5.115,15.17K,3.12%
1999-09-22,5.29,5.28,5.33,5.26,11.17K,0.15%
1999-09-23,5.275,5.29,5.32,5.25,13.45K,-0.28%
1999-09-24,5.255,5.275,5.31,5.245,19.37K,-0.38%
1999-09-27,5.355,5.26,5.4,5.26,65.58K,1.90%
1999-09-28,5.77,5.355,5.95,5.35,30.10K,7.75%
1999-09-29,5.607,5.77,5.805,5.595,12.58K,-2.82%
1999-09-30,5.615,5.595,5.64,5.55,22.43K,0.14%
1999-10-01,5.582,5.61,5.715,5.52,10.96K,-0.59%
1999-10-04,5.63,5.57,5.64,5.56,18.20K,0.86%
1999-10-05,5.563,5.64,5.765,5.545,10.79K,-1.19%
1999-10-06,5.53,5.56,5.58,5.475,12.99K,-0.59%
1999-10-07,5.595,5.535,5.63,5.535,13.02K,1.18%
1999-10-08,5.55,5.6,5.63,5.49,4.91K,-0.80%
1999-10-11,5.532,5.525,5.575,5.51,8.70K,-0.32%
1999-10-12,5.567,5.53,5.61,5.525,7.34K,0.63%
1999-10-13,5.6,5.56,5.64,5.55,33.27K,0.59%
1999-10-14,5.34,5.61,5.675,5.3,14.77K,-4.64%
1999-10-15,5.338,5.34,5.41,5.32,21.56K,-0.04%
1999-10-18,5.24,5.36,5.38,5.205,14.51K,-1.84%
1999-10-19,5.223,5.245,5.265,5.17,7.61K,-0.32%
1999-10-20,5.205,5.225,5.28,5.2,20.79K,-0.34%
1999-10-21,5.233,5.21,5.25,5.15,8.88K,0.54%
1999-10-22,5.25,5.23,5.26,5.2,7.45K,0.32%
1999-10-25,5.263,5.26,5.3,5.24,9.72K,0.25%
1999-10-26,5.21,5.265,5.31,5.18,11.20K,-1.01%
1999-10-27,5.208,5.205,5.245,5.17,9.82K,-0.04%
1999-10-28,5.28,5.2,5.29,5.2,14.74K,1.38%
1999-10-29,5.18,5.285,5.33,5.17,11.03K,-1.89%
1999-11-01,5.22,5.205,5.23,5.155,6.39K,0.77%
1999-11-02,5.225,5.22,5.23,5.18,4.57K,0.10%
1999-11-03,5.227,5.225,5.245,5.205,3.88K,0.04%
1999-11-04,5.222,5.225,5.255,5.215,29.90K,-0.10%
1999-11-05,5.085,5.22,5.235,5.08,20.64K,-2.62%
1999-11-08,5.053,5.09,5.105,5.025,9.26K,-0.63%
1999-11-09,5.088,5.055,5.12,5.055,15.95K,0.69%
1999-11-10,5.13,5.095,5.205,5.085,5.11K,0.83%
1999-11-11,5.098,5.14,5.15,5.085,7.91K,-0.62%
1999-11-12,5.055,5.12,5.12,5.05,6.86K,-0.84%
1999-11-15,5.098,5.08,5.105,5.055,12.59K,0.85%
1999-11-16,5.165,5.085,5.185,5.08,9.81K,1.31%
1999-11-17,5.108,5.155,5.185,5.09,6.13K,-1.10%
1999-11-18,5.15,5.115,5.155,5.11,10.27K,0.82%
1999-11-19,5.13,5.15,5.18,5.12,17.13K,-0.39%
1999-11-22,5.2,5.13,5.215,5.125,27.26K,1.36%
1999-11-23,5.285,5.195,5.29,5.185,,1.63%
1999-11-24,5.235,5.285,5.285,5.215,13.81K,-0.95%
1999-11-29,5.208,5.25,5.255,5.2,13.30K,-0.52%
1999-11-30,5.24,5.21,5.31,5.21,6.80K,0.61%
1999-12-01,5.218,5.24,5.25,5.18,14.12K,-0.42%
1999-12-02,5.135,5.22,5.23,5.11,5.88K,-1.59%
1999-12-03,5.145,5.135,5.16,5.105,6.14K,0.19%
1999-12-06,5.155,5.14,5.16,5.055,0.02K,0.19%
1999-12-07,5.193,5.155,5.2,5.145,7.91K,0.74%
1999-12-08,5.165,5.195,5.225,5.13,3.18K,-0.54%
1999-12-09,5.153,5.17,5.17,5.13,3.40K,-0.23%
1999-12-10,5.165,5.15,5.185,5.15,2.24K,0.23%
1999-12-13,5.163,5.16,5.18,5.145,12.53K,-0.04%
1999-12-14,5.23,5.17,5.26,5.15,4.66K,1.30%
1999-12-15,5.225,5.24,5.25,5.205,6.14K,-0.10%
1999-12-16,5.25,5.235,5.26,5.19,10.64K,0.48%
1999-12-17,5.262,5.25,5.31,5.235,3.22K,0.23%
1999-12-20,5.235,5.265,5.275,5.23,5.99K,-0.51%
1999-12-21,5.2,5.23,5.24,5.185,6.26K,-0.67%
1999-12-22,5.267,5.22,5.28,5.195,3.27K,1.29%
1999-12-23,5.247,5.27,5.27,5.24,2.58K,-0.38%
1999-12-27,5.255,5.23,5.285,5.215,2.46K,0.15%
1999-12-28,5.242,5.255,5.27,5.225,24.21K,-0.25%
1999-12-29,5.415,5.24,5.44,5.235,15.65K,3.30%
1999-12-30,5.453,5.425,5.47,5.37,11.72K,0.70%
2000-01-04,5.375,5.42,5.42,5.32,27.56K,-1.43%
2000-01-05,5.21,5.375,5.38,5.16,13.52K,-3.07%
2000-01-06,5.167,5.205,5.215,5.15,4.73K,-0.83%
2000-01-07,5.195,5.17,5.215,5.15,5.38K,0.54%
2000-01-10,5.19,5.19,5.23,5.17,4.28K,-0.10%
2000-01-11,5.195,5.19,5.22,5.19,18.51K,0.10%
2000-01-12,5.143,5.205,5.225,5.125,10.29K,-1.00%
2000-01-13,5.153,5.14,5.175,5.125,5.48K,0.19%
2000-01-14,5.15,5.16,5.18,5.13,9.31K,-0.06%
2000-01-18,5.165,5.16,5.19,5.125,6.17K,0.29%
2000-01-19,5.173,5.17,5.19,5.14,21.75K,0.15%
2000-01-20,5.257,5.18,5.285,5.155,10.71K,1.62%
2000-01-21,5.26,5.26,5.3,5.23,8.76K,0.06%
2000-01-24,5.293,5.26,5.32,5.255,9.41K,0.63%
2000-01-25,5.315,5.295,5.36,5.29,7.33K,0.42%
2000-01-26,5.283,5.32,5.325,5.255,28.43K,-0.60%
2000-01-27,5.415,5.28,5.43,5.255,20.62K,2.50%
2000-01-28,5.327,5.415,5.5,5.32,12.66K,-1.63%
2000-01-31,5.317,5.31,5.36,5.275,10.95K,-0.19%
2000-02-01,5.253,5.32,5.325,5.23,9.73K,-1.20%
2000-02-02,5.24,5.255,5.315,5.235,7.03K,-0.25%
2000-02-03,5.288,5.24,5.295,5.235,27.76K,0.92%
2000-02-04,5.572,5.29,5.6,5.28,41.99K,5.37%
2000-02-07,5.285,5.57,5.6,5.26,14.93K,-5.15%
2000-02-08,5.34,5.29,5.37,5.28,16.93K,1.04%
2000-02-09,5.43,5.345,5.46,5.33,12.93K,1.69%
2000-02-10,5.425,5.43,5.47,5.35,13.04K,-0.09%
2000-02-11,5.35,5.425,5.445,5.335,12.52K,-1.38%
2000-02-14,5.27,5.355,5.355,5.26,10.02K,-1.50%
2000-02-15,5.258,5.28,5.3,5.25,6.10K,-0.23%
2000-02-16,5.305,5.26,5.32,5.255,12.68K,0.89%
2000-02-17,5.265,5.3,5.355,5.25,3.73K,-0.75%
2000-02-18,5.283,5.26,5.295,5.26,9.44K,0.34%
2000-02-22,5.293,5.285,5.3,5.24,8.34K,0.19%
2000-02-23,5.263,5.3,5.305,5.255,26.51K,-0.57%
2000-02-24,5.17,5.26,5.265,5.16,26.39K,-1.77%
2000-02-25,5.088,5.225,5.245,5.08,22.60K,-1.59%
2000-02-28,5.11,5.11,5.15,5.09,9.92K,0.43%
2000-02-29,5.108,5.11,5.15,5.1,9.25K,-0.04%
2000-03-01,5.133,5.125,5.19,5.12,18.19K,0.49%
2000-03-02,5.063,5.14,5.14,5.06,11.10K,-1.36%
2000-03-03,5.153,5.065,5.17,5.06,4.75K,1.78%
2000-03-06,5.105,5.145,5.15,5.1,6.77K,-0.93%
2000-03-07,5.12,5.105,5.165,5.1,3.82K,0.29%
2000-03-08,5.125,5.13,5.14,5.11,5.84K,0.10%
2000-03-09,5.14,5.125,5.155,5.075,3.32K,0.29%
2000-03-10,5.107,5.145,5.155,5.105,4.76K,-0.64%
2000-03-13,5.107,5.12,5.16,5.105,4.86K,0.00%
2000-03-14,5.132,5.12,5.155,5.115,9.38K,0.49%
2000-03-15,5.165,5.135,5.2,5.1,7.31K,0.64%
2000-03-16,5.125,5.17,5.175,5.09,4.43K,-0.77%
2000-03-17,5.13,5.13,5.14,5.105,9.87K,0.10%
2000-03-20,5.068,5.13,5.145,5.06,17.43K,-1.21%
2000-03-21,5.158,5.075,5.2,5.065,9.14K,1.78%
2000-03-22,5.165,5.165,5.21,5.15,9.12K,0.14%
2000-03-23,5.123,5.17,5.17,5.1,5.91K,-0.81%
2000-03-24,5.148,5.125,5.17,5.105,5.37K,0.49%
2000-03-27,5.12,5.155,5.155,5.105,5.71K,-0.54%
2000-03-28,5.103,5.115,5.135,5.095,27.90K,-0.33%
2000-03-29,4.98,5.105,5.12,4.965,13.58K,-2.41%
2000-03-30,4.983,4.99,4.99,4.92,9.81K,0.06%
2000-03-31,5.045,4.98,5.05,4.95,5.50K,1.24%
2000-04-03,5.057,5.045,5.085,5.035,32.56K,0.24%
2000-04-04,5.165,5.055,5.21,5.015,8.95K,2.14%
2000-04-05,5.137,5.155,5.19,5.115,4.58K,-0.54%
2000-04-06,5.132,5.135,5.15,5.1,3.68K,-0.10%
2000-04-07,5.122,5.145,5.145,5.105,6.23K,-0.19%
2000-04-10,5.168,5.135,5.185,5.12,6.62K,0.90%
2000-04-11,5.145,5.17,5.185,5.13,5.95K,-0.45%
2000-04-12,5.148,5.15,5.18,5.115,12.38K,0.06%
2000-04-13,5.175,5.145,5.195,5.14,17.91K,0.52%
2000-04-14,5.175,5.175,5.24,5.125,5.68K,0.00%
2000-04-17,5.143,5.17,5.185,5.135,10.62K,-0.62%
2000-04-18,5.14,5.14,5.175,5.11,5.44K,-0.06%
2000-04-19,5.133,5.145,5.16,5.125,22.72K,-0.14%
2000-04-20,5.0,5.135,5.14,4.97,11.74K,-2.59%
2000-04-24,4.953,5.01,5.035,4.95,10.85K,-0.94%
2000-04-25,5.015,4.955,5.02,4.955,18.26K,1.25%
2000-04-26,4.947,5.01,5.02,4.93,14.84K,-1.36%
2000-04-27,5.015,5.015,5.045,4.975,6.18K,1.37%
2000-04-28,5.015,5.025,5.04,4.985,10.23K,0.00%
2000-05-01,5.077,5.025,5.1,5.0,3.71K,1.24%
2000-05-02,5.077,5.09,5.095,5.06,8.16K,0.00%
